State,Commodity Group,Commodity,Month,Arrival Quantity 01-01-2024 to 10-04-2026,Arrival Unit,Modal Price 01-01-2024 to 10-04-2026,Price Unit
Madhya Pradesh,Fruits,banana,March-2025,93.42,Metric Tonnes,1529.3,Rs./Quintal
Madhya Pradesh,Fruits,grapes,March-2025,153.3,Metric Tonnes,4047.68,Rs./Quintal
Madhya Pradesh,Fruits,muskmelon,March-2025,124.4,Metric Tonnes,781.5,Rs./Quintal
Madhya Pradesh,Fruits,orange,March-2025,55.5,Metric Tonnes,2284.68,Rs./Quintal
Madhya Pradesh,Fruits,papaya,March-2025,254.22,Metric Tonnes,1847.05,Rs./Quintal
Madhya Pradesh,Fruits,pomegranate,March-2025,5.0,Metric Tonnes,3290.0,Rs./Quintal
Madhya Pradesh,Fruits,watermelon,March-2025,518.07,Metric Tonnes,853.92,Rs./Quintal
Madhya Pradesh,Fruits,apple,April-2025,58.6,Metric Tonnes,5895.05,Rs./Quintal
Madhya Pradesh,Fruits,banana,April-2025,557.22,Metric Tonnes,1191.59,Rs./Quintal
Madhya Pradesh,Fruits,grapes,April-2025,541.99,Metric Tonnes,3110.65,Rs./Quintal
Madhya Pradesh,Fruits,muskmelon,April-2025,8777.01,Metric Tonnes,726.26,Rs./Quintal
Madhya Pradesh,Fruits,mango,April-2025,347.2,Metric Tonnes,4544.64,Rs./Quintal
Madhya Pradesh,Fruits,orange,April-2025,112.8,Metric Tonnes,2425.18,Rs./Quintal
Madhya Pradesh,Fruits,papaya,April-2025,478.2,Metric Tonnes,1141.48,Rs./Quintal
Madhya Pradesh,Fruits,pomegranate,April-2025,74.5,Metric Tonnes,4683.62,Rs./Quintal
Madhya Pradesh,Fruits,watermelon,April-2025,3742.31,Metric Tonnes,639.1,Rs./Quintal
Madhya Pradesh,Fruits,apple,May-2025,12.6,Metric Tonnes,3626.98,Rs./Quintal
Madhya Pradesh,Fruits,banana,May-2025,569.73,Metric Tonnes,1316.4,Rs./Quintal
Madhya Pradesh,Fruits,grapes,May-2025,175.6,Metric Tonnes,3369.53,Rs./Quintal
Madhya Pradesh,Fruits,muskmelon,May-2025,6035.29,Metric Tonnes,602.17,Rs./Quintal
Madhya Pradesh,Fruits,mango,May-2025,2471.9,Metric Tonnes,3012.69,Rs./Quintal
Madhya Pradesh,Fruits,papaya,May-2025,341.73,Metric Tonnes,1246.99,Rs./Quintal
Madhya Pradesh,Fruits,pomegranate,May-2025,113.9,Metric Tonnes,4057.95,Rs./Quintal
Madhya Pradesh,Fruits,watermelon,May-2025,4712.3,Metric Tonnes,547.22,Rs./Quintal
Madhya Pradesh,Fruits,apple,June-2025,17.5,Metric Tonnes,5925.71,Rs./Quintal
Madhya Pradesh,Fruits,banana,June-2025,674.73,Metric Tonnes,1201.24,Rs./Quintal
Madhya Pradesh,Fruits,grapes,June-2025,46.0,Metric Tonnes,4217.39,Rs./Quintal
Madhya Pradesh,Fruits,muskmelon,June-2025,4117.0,Metric Tonnes,702.82,Rs./Quintal
Madhya Pradesh,Fruits,mango,June-2025,6962.51,Metric Tonnes,2803.47,Rs./Quintal
Madhya Pradesh,Fruits,papaya,June-2025,531.04,Metric Tonnes,1072.87,Rs./Quintal
Madhya Pradesh,Fruits,pomegranate,June-2025,169.1,Metric Tonnes,3487.4,Rs./Quintal
Madhya Pradesh,Fruits,watermelon,June-2025,1907.93,Metric Tonnes,548.78,Rs./Quintal
Madhya Pradesh,Fruits,apple,July-2025,150.4,Metric Tonnes,5404.92,Rs./Quintal
Madhya Pradesh,Fruits,banana,July-2025,1070.13,Metric Tonnes,1321.52,Rs./Quintal
Madhya Pradesh,Fruits,grapes,July-2025,4.0,Metric Tonnes,4000.0,Rs./Quintal
Madhya Pradesh,Fruits,muskmelon,July-2025,90.08,Metric Tonnes,934.28,Rs./Quintal
Madhya Pradesh,Fruits,mango,July-2025,3624.99,Metric Tonnes,3008.5,Rs./Quintal
Madhya Pradesh,Fruits,orange,July-2025,13.0,Metric Tonnes,3000.0,Rs./Quintal
Madhya Pradesh,Fruits,papaya,July-2025,731.51,Metric Tonnes,1510.24,Rs./Quintal
Madhya Pradesh,Fruits,pomegranate,July-2025,262.9,Metric Tonnes,4107.19,Rs./Quintal
Madhya Pradesh,Fruits,watermelon,July-2025,116.0,Metric Tonnes,832.76,Rs./Quintal
Madhya Pradesh,Fruits,apple,August-2025,562.62,Metric Tonnes,4675.97,Rs./Quintal
Madhya Pradesh,Fruits,banana,August-2025,1240.4,Metric Tonnes,1462.66,Rs./Quintal
Madhya Pradesh,Fruits,muskmelon,August-2025,290.0,Metric Tonnes,1131.03,Rs./Quintal
Madhya Pradesh,Fruits,mango,August-2025,190.6,Metric Tonnes,2768.73,Rs./Quintal
Madhya Pradesh,Fruits,orange,August-2025,2.0,Metric Tonnes,3000.0,Rs./Quintal
Madhya Pradesh,Fruits,papaya,August-2025,864.74,Metric Tonnes,1682.16,Rs./Quintal
Madhya Pradesh,Fruits,pomegranate,August-2025,214.65,Metric Tonnes,3350.69,Rs./Quintal
Madhya Pradesh,Fruits,watermelon,August-2025,18.0,Metric Tonnes,916.67,Rs./Quintal
Madhya Pradesh,Fruits,apple,September-2025,1085.23,Metric Tonnes,4699.11,Rs./Quintal
Madhya Pradesh,Fruits,banana,September-2025,5824.58,Metric Tonnes,1092.52,Rs./Quintal
Madhya Pradesh,Fruits,muskmelon,September-2025,470.0,Metric Tonnes,1519.15,Rs./Quintal
Madhya Pradesh,Fruits,mango,September-2025,5.9,Metric Tonnes,3888.14,Rs./Quintal
Madhya Pradesh,Fruits,orange,September-2025,9.45,Metric Tonnes,2839.15,Rs./Quintal
Madhya Pradesh,Fruits,papaya,September-2025,1055.48,Metric Tonnes,1528.79,Rs./Quintal
Madhya Pradesh,Fruits,pomegranate,September-2025,270.8,Metric Tonnes,3935.86,Rs./Quintal
Madhya Pradesh,Fruits,watermelon,September-2025,87.75,Metric Tonnes,1094.59,Rs./Quintal
Madhya Pradesh,Fruits,apple,October-2025,2008.47,Metric Tonnes,4555.36,Rs./Quintal
Madhya Pradesh,Fruits,banana,October-2025,3383.04,Metric Tonnes,1224.45,Rs./Quintal
Madhya Pradesh,Fruits,grapes,October-2025,2.0,Metric Tonnes,4500.0,Rs./Quintal
Madhya Pradesh,Fruits,muskmelon,October-2025,142.16,Metric Tonnes,1500.56,Rs./Quintal
Madhya Pradesh,Fruits,mango,October-2025,4.0,Metric Tonnes,3500.0,Rs./Quintal
Madhya Pradesh,Fruits,orange,October-2025,156.45,Metric Tonnes,2395.78,Rs./Quintal
Madhya Pradesh,Fruits,papaya,October-2025,887.78,Metric Tonnes,1241.48,Rs./Quintal
Madhya Pradesh,Fruits,pomegranate,October-2025,222.0,Metric Tonnes,4004.08,Rs./Quintal
Madhya Pradesh,Fruits,watermelon,October-2025,180.9,Metric Tonnes,892.04,Rs./Quintal
Madhya Pradesh,Fruits,apple,November-2025,266.61,Metric Tonnes,4777.5,Rs./Quintal
Madhya Pradesh,Fruits,banana,November-2025,18156.41,Metric Tonnes,537.17,Rs./Quintal
Madhya Pradesh,Fruits,orange,November-2025,99.92,Metric Tonnes,1335.43,Rs./Quintal
Madhya Pradesh,Fruits,papaya,November-2025,123.98,Metric Tonnes,1286.35,Rs./Quintal
Madhya Pradesh,Fruits,pomegranate,November-2025,52.57,Metric Tonnes,3749.09,Rs./Quintal
Madhya Pradesh,Fruits,watermelon,November-2025,54.1,Metric Tonnes,412.57,Rs./Quintal
Madhya Pradesh,Fruits,grapes,December-2025,0.05,Metric Tonnes,8200.0,Rs./Quintal
Madhya Pradesh,Fruits,pomegranate,December-2025,2.44,Metric Tonnes,5180.0,Rs./Quintal
Madhya Pradesh,Fruits,apple,January-2026,16.2,Metric Tonnes,8009.26,Rs./Quintal
Madhya Pradesh,Fruits,banana,January-2026,3.3,Metric Tonnes,2214.42,Rs./Quintal
Madhya Pradesh,Fruits,grapes,January-2026,0.9,Metric Tonnes,8222.22,Rs./Quintal
Madhya Pradesh,Fruits,mango,January-2026,0.1,Metric Tonnes,6000.0,Rs./Quintal
Madhya Pradesh,Fruits,orange,January-2026,1.3,Metric Tonnes,3184.62,Rs./Quintal
Madhya Pradesh,Fruits,papaya,January-2026,35.7,Metric Tonnes,1611.76,Rs./Quintal
Madhya Pradesh,Fruits,pomegranate,January-2026,30.0,Metric Tonnes,5913.33,Rs./Quintal
Madhya Pradesh,Fruits,watermelon,January-2026,8.2,Metric Tonnes,1206.1,Rs./Quintal
Madhya Pradesh,Fruits,apple,February-2026,185.21,Metric Tonnes,6870.49,Rs./Quintal
Madhya Pradesh,Fruits,banana,February-2026,369.86,Metric Tonnes,1581.18,Rs./Quintal
Madhya Pradesh,Fruits,grapes,February-2026,202.4,Metric Tonnes,4260.8,Rs./Quintal
Madhya Pradesh,Fruits,muskmelon,February-2026,133.05,Metric Tonnes,1581.13,Rs./Quintal
Madhya Pradesh,Fruits,mango,February-2026,54.7,Metric Tonnes,8006.4,Rs./Quintal
Madhya Pradesh,Fruits,orange,February-2026,636.99,Metric Tonnes,2976.09,Rs./Quintal
Madhya Pradesh,Fruits,papaya,February-2026,1241.58,Metric Tonnes,1499.42,Rs./Quintal
Madhya Pradesh,Fruits,pomegranate,February-2026,158.02,Metric Tonnes,5197.7,Rs./Quintal
Madhya Pradesh,Fruits,watermelon,February-2026,22.45,Metric Tonnes,2781.51,Rs./Quintal
Madhya Pradesh,Fruits,apple,March-2026,156.68,Metric Tonnes,7057.66,Rs./Quintal
Madhya Pradesh,Fruits,banana,March-2026,888.99,Metric Tonnes,1455.67,Rs./Quintal
Madhya Pradesh,Fruits,grapes,March-2026,965.64,Metric Tonnes,6754.92,Rs./Quintal
Madhya Pradesh,Fruits,muskmelon,March-2026,704.3,Metric Tonnes,975.2,Rs./Quintal
Madhya Pradesh,Fruits,mango,March-2026,184.0,Metric Tonnes,8429.35,Rs./Quintal
Madhya Pradesh,Fruits,orange,March-2026,653.66,Metric Tonnes,3614.18,Rs./Quintal
Madhya Pradesh,Fruits,papaya,March-2026,1075.77,Metric Tonnes,1422.67,Rs./Quintal
Madhya Pradesh,Fruits,pomegranate,March-2026,111.1,Metric Tonnes,5823.49,Rs./Quintal
Madhya Pradesh,Fruits,watermelon,March-2026,1958.27,Metric Tonnes,857.87,Rs./Quintal
Madhya Pradesh,Fruits,apple,April-2026,40.5,Metric Tonnes,7635.31,Rs./Quintal
Madhya Pradesh,Fruits,banana,April-2026,287.55,Metric Tonnes,1395.51,Rs./Quintal
Madhya Pradesh,Fruits,grapes,April-2026,151.58,Metric Tonnes,4983.42,Rs./Quintal
Madhya Pradesh,Fruits,muskmelon,April-2026,289.86,Metric Tonnes,1057.93,Rs./Quintal
Madhya Pradesh,Fruits,mango,April-2026,187.66,Metric Tonnes,8549.34,Rs./Quintal
Madhya Pradesh,Fruits,orange,April-2026,42.3,Metric Tonnes,4380.61,Rs./Quintal
Madhya Pradesh,Fruits,papaya,April-2026,205.5,Metric Tonnes,1342.09,Rs./Quintal
Madhya Pradesh,Fruits,pomegranate,April-2026,56.15,Metric Tonnes,6191.54,Rs./Quintal
Madhya Pradesh,Fruits,watermelon,April-2026,728.98,Metric Tonnes,705.23,Rs./Quintal
Maharashtra,Fruits,apple,April-2024,403.3,Metric Tonnes,7041.28,Rs./Quintal
Maharashtra,Fruits,banana,April-2024,4460.0,Metric Tonnes,1802.16,Rs./Quintal
Maharashtra,Fruits,grapes,April-2024,6992.6,Metric Tonnes,327.11,Rs./Quintal
Maharashtra,Fruits,muskmelon,April-2024,743.9,Metric Tonnes,1867.86,Rs./Quintal
Maharashtra,Fruits,mango,April-2024,6179.8,Metric Tonnes,10174.59,Rs./Quintal
Maharashtra,Fruits,orange,April-2024,293.4,Metric Tonnes,4972.22,Rs./Quintal
Maharashtra,Fruits,papaya,April-2024,616.2,Metric Tonnes,1567.87,Rs./Quintal
Maharashtra,Fruits,pomegranate,April-2024,902.3,Metric Tonnes,6517.75,Rs./Quintal
Maharashtra,Fruits,coconut,April-2024,10073.0,Metric Tonnes,3248.78,Rs./Quintal
Maharashtra,Fruits,watermelon,April-2024,3658.2,Metric Tonnes,1568.86,Rs./Quintal
Maharashtra,Fruits,apple,August-2024,576.3,Metric Tonnes,11000.0,Rs./Quintal
Maharashtra,Fruits,banana,August-2024,10.0,Metric Tonnes,3500.0,Rs./Quintal
Maharashtra,Fruits,muskmelon,August-2024,23.0,Metric Tonnes,2750.0,Rs./Quintal
Maharashtra,Fruits,orange,August-2024,27.0,Metric Tonnes,4750.0,Rs./Quintal
Maharashtra,Fruits,papaya,August-2024,209.5,Metric Tonnes,1750.0,Rs./Quintal
Maharashtra,Fruits,pomegranate,August-2024,171.4,Metric Tonnes,12435.24,Rs./Quintal
Maharashtra,Fruits,watermelon,August-2024,143.0,Metric Tonnes,1150.0,Rs./Quintal
Maharashtra,Fruits,apple,September-2024,19972.8,Metric Tonnes,10643.02,Rs./Quintal
Maharashtra,Fruits,banana,September-2024,11346.3,Metric Tonnes,2252.85,Rs./Quintal
Maharashtra,Fruits,grapes,September-2024,52.4,Metric Tonnes,8286.26,Rs./Quintal
Maharashtra,Fruits,muskmelon,September-2024,601.1,Metric Tonnes,3028.41,Rs./Quintal
Maharashtra,Fruits,orange,September-2024,2474.1,Metric Tonnes,3989.92,Rs./Quintal
Maharashtra,Fruits,papaya,September-2024,4864.9,Metric Tonnes,2109.48,Rs./Quintal
Maharashtra,Fruits,pomegranate,September-2024,17197.5,Metric Tonnes,9480.04,Rs./Quintal
Maharashtra,Fruits,coconut,September-2024,20704.4,Metric Tonnes,2669.6,Rs./Quintal
Maharashtra,Fruits,watermelon,September-2024,3800.6,Metric Tonnes,1386.06,Rs./Quintal
Maharashtra,Fruits,apple,October-2024,20144.7,Metric Tonnes,10439.66,Rs./Quintal
Maharashtra,Fruits,banana,October-2024,17344.4,Metric Tonnes,1926.61,Rs./Quintal
Maharashtra,Fruits,grapes,October-2024,62.6,Metric Tonnes,8201.92,Rs./Quintal
Maharashtra,Fruits,muskmelon,October-2024,556.0,Metric Tonnes,2801.92,Rs./Quintal
Maharashtra,Fruits,mango,October-2024,0.5,Metric Tonnes,6000.0,Rs./Quintal
Maharashtra,Fruits,orange,October-2024,8406.1,Metric Tonnes,4320.86,Rs./Quintal
Maharashtra,Fruits,papaya,October-2024,5219.3,Metric Tonnes,1941.2,Rs./Quintal
Maharashtra,Fruits,pomegranate,October-2024,15369.1,Metric Tonnes,8691.46,Rs./Quintal
Maharashtra,Fruits,coconut,October-2024,29584.0,Metric Tonnes,3463.46,Rs./Quintal
Maharashtra,Fruits,watermelon,October-2024,4495.3,Metric Tonnes,1780.95,Rs./Quintal
Maharashtra,Fruits,apple,November-2024,12560.9,Metric Tonnes,9429.19,Rs./Quintal
Maharashtra,Fruits,banana,November-2024,8231.7,Metric Tonnes,1644.75,Rs./Quintal
Maharashtra,Fruits,grapes,November-2024,253.4,Metric Tonnes,5721.86,Rs./Quintal
Maharashtra,Fruits,muskmelon,November-2024,602.6,Metric Tonnes,3240.67,Rs./Quintal
Maharashtra,Fruits,mango,November-2024,3.8,Metric Tonnes,3828.95,Rs./Quintal
Maharashtra,Fruits,orange,November-2024,8382.3,Metric Tonnes,3728.22,Rs./Quintal
Maharashtra,Fruits,papaya,November-2024,5157.4,Metric Tonnes,2035.2,Rs./Quintal
Maharashtra,Fruits,pomegranate,November-2024,12290.4,Metric Tonnes,8475.38,Rs./Quintal
Maharashtra,Fruits,coconut,November-2024,1880.0,Metric Tonnes,2247.34,Rs./Quintal
Maharashtra,Fruits,watermelon,November-2024,4183.6,Metric Tonnes,2219.38,Rs./Quintal
Maharashtra,Fruits,apple,December-2024,7034.8,Metric Tonnes,9337.91,Rs./Quintal
Maharashtra,Fruits,banana,December-2024,9189.3,Metric Tonnes,1443.25,Rs./Quintal
Maharashtra,Fruits,grapes,December-2024,810.7,Metric Tonnes,2929.68,Rs./Quintal
Maharashtra,Fruits,muskmelon,December-2024,1508.3,Metric Tonnes,4308.27,Rs./Quintal
Maharashtra,Fruits,mango,December-2024,14.9,Metric Tonnes,3372.48,Rs./Quintal
Maharashtra,Fruits,orange,December-2024,14103.3,Metric Tonnes,4040.76,Rs./Quintal
Maharashtra,Fruits,papaya,December-2024,6898.6,Metric Tonnes,1668.04,Rs./Quintal
Maharashtra,Fruits,pomegranate,December-2024,5411.4,Metric Tonnes,9009.16,Rs./Quintal
Maharashtra,Fruits,coconut,December-2024,2482.0,Metric Tonnes,2089.28,Rs./Quintal
Maharashtra,Fruits,watermelon,December-2024,6728.6,Metric Tonnes,1624.96,Rs./Quintal
Maharashtra,Fruits,apple,January-2025,3723.3,Metric Tonnes,8981.76,Rs./Quintal
Maharashtra,Fruits,banana,January-2025,10135.9,Metric Tonnes,1404.56,Rs./Quintal
Maharashtra,Fruits,grapes,January-2025,13049.7,Metric Tonnes,1287.39,Rs./Quintal
Maharashtra,Fruits,muskmelon,January-2025,2640.6,Metric Tonnes,2511.14,Rs./Quintal
Maharashtra,Fruits,mango,January-2025,15.3,Metric Tonnes,1200.0,Rs./Quintal
Maharashtra,Fruits,orange,January-2025,10723.0,Metric Tonnes,3774.28,Rs./Quintal
Maharashtra,Fruits,papaya,January-2025,8001.7,Metric Tonnes,1707.17,Rs./Quintal
Maharashtra,Fruits,pomegranate,January-2025,5665.3,Metric Tonnes,9128.98,Rs./Quintal
Maharashtra,Fruits,coconut,January-2025,3211.7,Metric Tonnes,1840.3,Rs./Quintal
Maharashtra,Fruits,watermelon,January-2025,8696.6,Metric Tonnes,1254.95,Rs./Quintal
Maharashtra,Fruits,apple,February-2025,3048.8,Metric Tonnes,9011.46,Rs./Quintal
Maharashtra,Fruits,banana,February-2025,19547.8,Metric Tonnes,1757.58,Rs./Quintal
Maharashtra,Fruits,grapes,February-2025,25919.8,Metric Tonnes,1431.28,Rs./Quintal
Maharashtra,Fruits,muskmelon,February-2025,5596.6,Metric Tonnes,2398.45,Rs./Quintal
Maharashtra,Fruits,mango,February-2025,1611.8,Metric Tonnes,46232.86,Rs./Quintal
Maharashtra,Fruits,orange,February-2025,9565.8,Metric Tonnes,4091.19,Rs./Quintal
Maharashtra,Fruits,papaya,February-2025,4994.5,Metric Tonnes,2213.55,Rs./Quintal
Maharashtra,Fruits,pomegranate,February-2025,5905.0,Metric Tonnes,6844.42,Rs./Quintal
Maharashtra,Fruits,coconut,February-2025,3440.0,Metric Tonnes,1948.48,Rs./Quintal
Maharashtra,Fruits,watermelon,February-2025,16083.8,Metric Tonnes,1228.28,Rs./Quintal
Maharashtra,Fruits,apple,March-2025,2178.6,Metric Tonnes,8883.38,Rs./Quintal
Maharashtra,Fruits,banana,March-2025,21247.3,Metric Tonnes,1745.49,Rs./Quintal
Maharashtra,Fruits,grapes,March-2025,29404.2,Metric Tonnes,2033.58,Rs./Quintal
Maharashtra,Fruits,muskmelon,March-2025,12445.6,Metric Tonnes,2101.64,Rs./Quintal
Maharashtra,Fruits,mango,March-2025,13488.6,Metric Tonnes,32558.49,Rs./Quintal
Maharashtra,Fruits,orange,March-2025,5437.1,Metric Tonnes,4644.04,Rs./Quintal
Maharashtra,Fruits,papaya,March-2025,5618.5,Metric Tonnes,2092.26,Rs./Quintal
Maharashtra,Fruits,pomegranate,March-2025,11204.5,Metric Tonnes,3964.01,Rs./Quintal
Maharashtra,Fruits,coconut,March-2025,3687.2,Metric Tonnes,2037.05,Rs./Quintal
Maharashtra,Fruits,watermelon,March-2025,28750.2,Metric Tonnes,1110.75,Rs./Quintal
Maharashtra,Fruits,apple,April-2025,1396.9,Metric Tonnes,8537.92,Rs./Quintal
Maharashtra,Fruits,banana,April-2025,23071.5,Metric Tonnes,1647.71,Rs./Quintal
Maharashtra,Fruits,grapes,April-2025,22474.8,Metric Tonnes,1875.55,Rs./Quintal
Maharashtra,Fruits,muskmelon,April-2025,7482.1,Metric Tonnes,2010.0,Rs./Quintal
Maharashtra,Fruits,mango,April-2025,55813.6,Metric Tonnes,17904.74,Rs./Quintal
Maharashtra,Fruits,orange,April-2025,1027.6,Metric Tonnes,5772.49,Rs./Quintal
Maharashtra,Fruits,papaya,April-2025,3552.0,Metric Tonnes,1789.08,Rs./Quintal
Maharashtra,Fruits,pomegranate,April-2025,5217.5,Metric Tonnes,7670.71,Rs./Quintal
Maharashtra,Fruits,coconut,April-2025,11834.9,Metric Tonnes,3277.81,Rs./Quintal
Maharashtra,Fruits,watermelon,April-2025,19633.0,Metric Tonnes,1093.19,Rs./Quintal
Maharashtra,Fruits,apple,May-2025,970.0,Metric Tonnes,9681.11,Rs./Quintal
Maharashtra,Fruits,banana,May-2025,19216.1,Metric Tonnes,2110.7,Rs./Quintal
Maharashtra,Fruits,grapes,May-2025,894.9,Metric Tonnes,2553.15,Rs./Quintal
Maharashtra,Fruits,muskmelon,May-2025,4098.6,Metric Tonnes,2335.09,Rs./Quintal
Maharashtra,Fruits,mango,May-2025,55780.4,Metric Tonnes,11691.17,Rs./Quintal
Maharashtra,Fruits,orange,May-2025,195.2,Metric Tonnes,6297.08,Rs./Quintal
Maharashtra,Fruits,papaya,May-2025,4972.9,Metric Tonnes,1671.93,Rs./Quintal
Maharashtra,Fruits,pomegranate,May-2025,10153.0,Metric Tonnes,5139.15,Rs./Quintal
Maharashtra,Fruits,coconut,May-2025,11381.5,Metric Tonnes,3172.51,Rs./Quintal
Maharashtra,Fruits,watermelon,May-2025,10180.9,Metric Tonnes,1173.75,Rs./Quintal
Maharashtra,Fruits,apple,June-2025,1718.8,Metric Tonnes,10027.05,Rs./Quintal
Maharashtra,Fruits,banana,June-2025,7239.0,Metric Tonnes,2121.12,Rs./Quintal
Maharashtra,Fruits,grapes,June-2025,77.8,Metric Tonnes,6977.58,Rs./Quintal
Maharashtra,Fruits,muskmelon,June-2025,894.8,Metric Tonnes,2889.08,Rs./Quintal
Maharashtra,Fruits,mango,June-2025,27765.0,Metric Tonnes,10865.57,Rs./Quintal
Maharashtra,Fruits,orange,June-2025,311.0,Metric Tonnes,6935.74,Rs./Quintal
Maharashtra,Fruits,papaya,June-2025,4770.2,Metric Tonnes,1550.41,Rs./Quintal
Maharashtra,Fruits,pomegranate,June-2025,19327.37,Metric Tonnes,7538.3,Rs./Quintal
Maharashtra,Fruits,coconut,June-2025,38154.8,Metric Tonnes,3399.88,Rs./Quintal
Maharashtra,Fruits,watermelon,June-2025,3985.9,Metric Tonnes,1127.38,Rs./Quintal
Maharashtra,Fruits,apple,July-2025,5717.6,Metric Tonnes,11620.55,Rs./Quintal
Maharashtra,Fruits,banana,July-2025,7736.6,Metric Tonnes,2193.4,Rs./Quintal
Maharashtra,Fruits,grapes,July-2025,64.9,Metric Tonnes,8515.56,Rs./Quintal
Maharashtra,Fruits,muskmelon,July-2025,698.6,Metric Tonnes,2812.67,Rs./Quintal
Maharashtra,Fruits,mango,July-2025,16863.4,Metric Tonnes,8709.09,Rs./Quintal
Maharashtra,Fruits,orange,July-2025,344.9,Metric Tonnes,6559.48,Rs./Quintal
Maharashtra,Fruits,papaya,July-2025,4820.7,Metric Tonnes,1686.49,Rs./Quintal
Maharashtra,Fruits,pomegranate,July-2025,27710.44,Metric Tonnes,8737.71,Rs./Quintal
Maharashtra,Fruits,coconut,July-2025,38353.5,Metric Tonnes,4022.04,Rs./Quintal
Maharashtra,Fruits,watermelon,July-2025,2693.1,Metric Tonnes,1460.58,Rs./Quintal
Maharashtra,Fruits,apple,August-2025,16973.5,Metric Tonnes,10112.0,Rs./Quintal
Maharashtra,Fruits,banana,August-2025,9852.6,Metric Tonnes,1640.66,Rs./Quintal
Maharashtra,Fruits,grapes,August-2025,3477.4,Metric Tonnes,817.54,Rs./Quintal
Maharashtra,Fruits,muskmelon,August-2025,613.7,Metric Tonnes,2677.18,Rs./Quintal
Maharashtra,Fruits,mango,August-2025,2026.8,Metric Tonnes,7544.65,Rs./Quintal
Maharashtra,Fruits,orange,August-2025,732.5,Metric Tonnes,6040.86,Rs./Quintal
Maharashtra,Fruits,papaya,August-2025,5171.9,Metric Tonnes,2082.64,Rs./Quintal
Maharashtra,Fruits,pomegranate,August-2025,30076.72,Metric Tonnes,8728.57,Rs./Quintal
Maharashtra,Fruits,coconut,August-2025,2493.9,Metric Tonnes,2285.3,Rs./Quintal
Maharashtra,Fruits,watermelon,August-2025,2866.7,Metric Tonnes,1480.88,Rs./Quintal
Maharashtra,Fruits,apple,September-2025,15027.0,Metric Tonnes,10048.18,Rs./Quintal
Maharashtra,Fruits,banana,September-2025,15641.4,Metric Tonnes,1290.54,Rs./Quintal
Maharashtra,Fruits,grapes,September-2025,82.1,Metric Tonnes,10028.2,Rs./Quintal
Maharashtra,Fruits,muskmelon,September-2025,361.9,Metric Tonnes,2859.53,Rs./Quintal
Maharashtra,Fruits,orange,September-2025,2362.3,Metric Tonnes,4495.33,Rs./Quintal
Maharashtra,Fruits,papaya,September-2025,5433.9,Metric Tonnes,2055.4,Rs./Quintal
Maharashtra,Fruits,pomegranate,September-2025,30007.09,Metric Tonnes,8078.21,Rs./Quintal
Maharashtra,Fruits,coconut,September-2025,2414.9,Metric Tonnes,2236.53,Rs./Quintal
Maharashtra,Fruits,watermelon,September-2025,3484.7,Metric Tonnes,1593.82,Rs./Quintal
Maharashtra,Fruits,apple,October-2025,17450.5,Metric Tonnes,9052.63,Rs./Quintal
Maharashtra,Fruits,banana,October-2025,9102.5,Metric Tonnes,1166.01,Rs./Quintal
Maharashtra,Fruits,grapes,October-2025,204.2,Metric Tonnes,3949.49,Rs./Quintal
Maharashtra,Fruits,muskmelon,October-2025,399.1,Metric Tonnes,2505.75,Rs./Quintal
Maharashtra,Fruits,mango,October-2025,10.0,Metric Tonnes,1200.0,Rs./Quintal
Maharashtra,Fruits,orange,October-2025,3670.5,Metric Tonnes,4455.21,Rs./Quintal
Maharashtra,Fruits,papaya,October-2025,4950.2,Metric Tonnes,2073.26,Rs./Quintal
Maharashtra,Fruits,pomegranate,October-2025,16408.52,Metric Tonnes,8132.77,Rs./Quintal
Maharashtra,Fruits,coconut,October-2025,2479.4,Metric Tonnes,2101.72,Rs./Quintal
Maharashtra,Fruits,watermelon,October-2025,3126.4,Metric Tonnes,1710.54,Rs./Quintal
Maharashtra,Fruits,apple,November-2025,13665.9,Metric Tonnes,10048.37,Rs./Quintal
Maharashtra,Fruits,banana,November-2025,3251.5,Metric Tonnes,1474.33,Rs./Quintal
Maharashtra,Fruits,grapes,November-2025,101.4,Metric Tonnes,8953.65,Rs./Quintal
Maharashtra,Fruits,muskmelon,November-2025,562.0,Metric Tonnes,2748.42,Rs./Quintal
Maharashtra,Fruits,orange,November-2025,5218.5,Metric Tonnes,4244.25,Rs./Quintal
Maharashtra,Fruits,papaya,November-2025,6341.0,Metric Tonnes,1515.44,Rs./Quintal
Maharashtra,Fruits,pomegranate,November-2025,7300.93,Metric Tonnes,8637.37,Rs./Quintal
Maharashtra,Fruits,coconut,November-2025,155357.8,Metric Tonnes,2831.49,Rs./Quintal
Maharashtra,Fruits,watermelon,November-2025,3069.0,Metric Tonnes,1617.03,Rs./Quintal
Maharashtra,Fruits,apple,December-2025,8282.9,Metric Tonnes,10504.45,Rs./Quintal
Maharashtra,Fruits,banana,December-2025,1371.6,Metric Tonnes,2340.65,Rs./Quintal
Maharashtra,Fruits,grapes,December-2025,192.4,Metric Tonnes,9781.42,Rs./Quintal
Maharashtra,Fruits,muskmelon,December-2025,1178.1,Metric Tonnes,2588.3,Rs./Quintal
Maharashtra,Fruits,mango,December-2025,44.5,Metric Tonnes,11638.2,Rs./Quintal
Maharashtra,Fruits,orange,December-2025,8424.9,Metric Tonnes,4479.11,Rs./Quintal
